interval_begin_s,interval_end_s,interval_begin_hhmm,edge_id,speed_mean_ms,speed_min_ms,speed_max_ms,speed_std_ms,density_mean_vkl,density_min_vkl,density_max_vkl,density_std_vkl,n_runs
40500.0,41400.0,11:15,645694987#1,9.1150,8.8200,9.4100,0.4172,0.2450,0.2400,0.2500,0.0071,2
40500.0,41400.0,11:15,645694987#2,9.1150,8.8200,9.4100,0.4172,0.2450,0.2400,0.2500,0.0071,2
40500.0,41400.0,11:15,645694987#3,9.2000,8.7300,9.6700,0.6647,0.2400,0.2300,0.2500,0.0141,2
40500.0,41400.0,11:15,650010534,12.7750,12.1900,13.3600,0.8273,0.1750,0.1700,0.1800,0.0071,2
40500.0,41400.0,11:15,661903030,9.1500,8.7500,9.5500,0.5657,0.6100,0.5800,0.6400,0.0424,2
40500.0,41400.0,11:15,670737514#0,8.7250,8.5200,8.9300,0.2899,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,68756016#0,8.4900,8.1600,8.8200,0.4667,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,68756016#2,8.4900,8.1600,8.8200,0.4667,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,68756016#3,8.4900,8.1600,8.8200,0.4667,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,68756023#1,13.2200,12.5600,13.8800,0.9334,0.0850,0.0800,0.0900,0.0071,2
40500.0,41400.0,11:15,68756027#0,13.2200,12.5500,13.8900,0.9475,0.0850,0.0800,0.0900,0.0071,2
40500.0,41400.0,11:15,68756043#0,12.7750,12.1900,13.3600,0.8273,0.1750,0.1700,0.1800,0.0071,2
40500.0,41400.0,11:15,68756043#1,12.7750,12.1900,13.3600,0.8273,0.1750,0.1700,0.1800,0.0071,2
40500.0,41400.0,11:15,68756101,13.3950,12.5000,14.2900,1.2657,0.0850,0.0800,0.0900,0.0071,2
40500.0,41400.0,11:15,692881756#1,8.8850,8.3100,9.4600,0.8132,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,717611302,12.3250,11.8900,12.7600,0.6152,0.4550,0.4400,0.4700,0.0212,2
40500.0,41400.0,11:15,717611307#0,12.7250,12.0800,13.3700,0.9122,0.3500,0.3300,0.3700,0.0283,2
40500.0,41400.0,11:15,717611307#1,12.8400,12.1200,13.5600,1.0182,0.3500,0.3300,0.3700,0.0283,2
40500.0,41400.0,11:15,723584180#0,8.6400,8.3900,8.8900,0.3536,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,723584180#1,8.6400,8.3900,8.8900,0.3536,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,79633771#0,9.1450,8.7400,9.5500,0.5728,0.6100,0.5800,0.6400,0.0424,2
40500.0,41400.0,11:15,79633771#2,9.1450,8.7400,9.5500,0.5728,0.6100,0.5800,0.6400,0.0424,2
40500.0,41400.0,11:15,817325560,8.7250,8.5200,8.9300,0.2899,0.1250,0.1200,0.1300,0.0071,2
40500.0,41400.0,11:15,830416769,12.3600,11.9000,12.8200,0.6505,0.4500,0.4300,0.4700,0.0283,2
40500.0,41400.0,11:15,83207316,11.9900,11.4800,12.5000,0.7212,0.3750,0.3600,0.3900,0.0212,2
40500.0,41400.0,11:15,837865886#0,8.6050,8.3400,8.8700,0.3748,0.3900,0.3800,0.4000,0.0141,2
40500.0,41400.0,11:15,837865886#1,8.6050,8.3400,8.8700,0.3748,0.3900,0.3800,0.4000,0.0141,2
40500.0,41400.0,11:15,858813354#0,13.2200,12.5500,13.8900,0.9475,0.0850,0.0800,0.0900,0.0071,2
40500.0,41400.0,11:15,887871736#0,12.3650,12.2000,12.5300,0.2333,0.4500,0.4400,0.4600,0.0141,2
40500.0,41400.0,11:15,887871736#1,12.4000,12.2400,12.5600,0.2263,0.4450,0.4400,0.4500,0.0071,2
40500.0,41400.0,11:15,912997280,8.6400,8.2400,9.0400,0.5657,0.2600,0.2500,0.2700,0.0141,2
40500.0,41400.0,11:15,913001041,13.8900,13.8900,13.8900,0.0000,0.3200,0.3200,0.3200,0.0000,2
40500.0,41400.0,11:15,913008650,11.9650,11.4300,12.5000,0.7566,0.3750,0.3600,0.3900,0.0212,2
40500.0,41400.0,11:15,926028935#0,9.1450,8.7400,9.5500,0.5728,0.6100,0.5800,0.6400,0.0424,2
40500.0,41400.0,11:15,928436139#0,9.2000,8.7300,9.6700,0.6647,0.2400,0.2300,0.2500,0.0141,2
40500.0,41400.0,11:15,928436139#1,9.0950,8.7500,9.4400,0.4879,0.3650,0.3500,0.3800,0.0212,2
40500.0,41400.0,11:15,928436139#2,9.1000,8.7600,9.4400,0.4808,0.3650,0.3500,0.3800,0.0212,2
40500.0,41400.0,11:15,956982233#1,8.9650,8.8100,9.1200,0.2192,0.4950,0.4900,0.5000,0.0071,2
40500.0,41400.0,11:15,985837487,11.1000,11.1000,11.1000,0.0000,0.1000,0.1000,0.1000,0.0000,2
40500.0,41400.0,11:15,996141193#0,13.2200,12.5500,13.8900,0.9475,0.0850,0.0800,0.0900,0.0071,2
40500.0,41400.0,11:15,996141193#1,13.2200,12.5500,13.8900,0.9475,0.0850,0.0800,0.0900,0.0071,2
41400.0,42300.0,11:30,-1025366406,8.8850,8.8700,8.9000,0.0212,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-1026845806,12.0250,11.4000,12.6500,0.8839,0.2750,0.2600,0.2900,0.0212,2
41400.0,42300.0,11:30,-104288999,9.7300,9.7100,9.7500,0.0283,0.1100,0.1100,0.1100,0.0000,2
41400.0,42300.0,11:30,-1053066061#2,8.7650,8.2300,9.3000,0.7566,0.2550,0.2400,0.2700,0.0212,2
41400.0,42300.0,11:30,-1053066068#1,8.7650,8.2300,9.3000,0.7566,0.2550,0.2400,0.2700,0.0212,2
41400.0,42300.0,11:30,-1053066068#3,8.7650,8.2300,9.3000,0.7566,0.2550,0.2400,0.2700,0.0212,2
41400.0,42300.0,11:30,-1053066068#4,8.7350,8.2400,9.2300,0.7000,0.2550,0.2400,0.2700,0.0212,2
41400.0,42300.0,11:30,-1054418205,8.7300,8.7000,8.7600,0.0424,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-11022533#0,8.9100,8.7800,9.0400,0.1838,0.5000,0.4900,0.5100,0.0141,2
41400.0,42300.0,11:30,-11022533#2,8.9050,8.7800,9.0300,0.1768,0.5000,0.4900,0.5100,0.0141,2
41400.0,42300.0,11:30,-1301164218#0,8.8400,8.5600,9.1200,0.3960,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-1301164218#3,8.8400,8.5600,9.1200,0.3960,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-1301164219,8.8400,8.5600,9.1200,0.3960,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-134063971,8.3100,8.2600,8.3600,0.0707,0.4000,0.4000,0.4000,0.0000,2
41400.0,42300.0,11:30,-134411713#1,8.6550,8.5900,8.7200,0.0919,0.1300,0.1300,0.1300,0.0000,2
41400.0,42300.0,11:30,-134411713#3,8.6550,8.5900,8.7200,0.0919,0.1300,0.1300,0.1300,0.0000,2
41400.0,42300.0,11:30,-135706987#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,-1361717374#2,8.3050,8.2500,8.3600,0.0778,0.4000,0.4000,0.4000,0.0000,2
41400.0,42300.0,11:30,-13715475#1,8.9800,8.1500,9.8100,1.1738,0.2500,0.2300,0.2700,0.0283,2
41400.0,42300.0,11:30,-1424789407#1,11.1100,11.1100,11.1100,0.0000,0.2000,0.2000,0.2000,0.0000,2
41400.0,42300.0,11:30,-1424789407#2,11.1100,11.1100,11.1100,0.0000,0.2000,0.2000,0.2000,0.0000,2
41400.0,42300.0,11:30,-161182809,8.6550,8.5900,8.7200,0.0919,0.1300,0.1300,0.1300,0.0000,2
41400.0,42300.0,11:30,-172336694,9.7300,9.7100,9.7500,0.0283,0.1100,0.1100,0.1100,0.0000,2
41400.0,42300.0,11:30,-236455763#2,8.8200,8.6700,8.9700,0.2121,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-2535039#2,8.6550,8.6500,8.6600,0.0071,0.8650,0.8500,0.8800,0.0212,2
41400.0,42300.0,11:30,-2535115#1,9.6700,8.6100,10.7300,1.4991,0.1150,0.1000,0.1300,0.0212,2
41400.0,42300.0,11:30,-2535350#1,8.7050,8.2100,9.2000,0.7000,0.2550,0.2400,0.2700,0.0212,2
41400.0,42300.0,11:30,-2535381#2,7.3250,7.1800,7.4700,0.2051,0.1500,0.1500,0.1500,0.0000,2
41400.0,42300.0,11:30,-2535382#0,8.7650,8.2300,9.3000,0.7566,0.2550,0.2400,0.2700,0.0212,2
41400.0,42300.0,11:30,-2535382#1,8.8950,8.8800,8.9100,0.0212,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-2535382#2,8.8950,8.8800,8.9100,0.0212,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-2535382#3,8.8850,8.8700,8.9000,0.0212,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-2535383#4,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,-2541944#2,8.1500,8.1000,8.2000,0.0707,0.2700,0.2700,0.2700,0.0000,2
41400.0,42300.0,11:30,-2541944#4,8.1500,8.1000,8.2000,0.0707,0.2700,0.2700,0.2700,0.0000,2
41400.0,42300.0,11:30,-2541944#5,8.1500,8.1000,8.2000,0.0707,0.2700,0.2700,0.2700,0.0000,2
41400.0,42300.0,11:30,-2541944#6,8.1500,8.1000,8.2000,0.0707,0.2700,0.2700,0.2700,0.0000,2
41400.0,42300.0,11:30,-2541944#7,8.1500,8.1000,8.2000,0.0707,0.2700,0.2700,0.2700,0.0000,2
41400.0,42300.0,11:30,-2541944#8,8.1500,8.1000,8.2000,0.0707,0.2700,0.2700,0.2700,0.0000,2
41400.0,42300.0,11:30,-2543332#0,8.9250,8.6800,9.1700,0.3465,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-2543332#1,8.9300,8.6900,9.1700,0.3394,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-2543333,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,-343036951,8.3800,7.7400,9.0200,0.9051,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,-383327664#1,8.8200,8.6700,8.9700,0.2121,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-383327664#3,8.8200,8.6700,8.9700,0.2121,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-384828057#1,8.8200,8.6700,8.9700,0.2121,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-39646561,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,-400886685#1,9.9200,9.2200,10.6200,0.9899,0.1100,0.1000,0.1200,0.0141,2
41400.0,42300.0,11:30,-400886689#0,9.3000,9.1100,9.4900,0.2687,0.4000,0.3900,0.4100,0.0141,2
41400.0,42300.0,11:30,-400886691#0,8.8200,8.6700,8.9700,0.2121,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-401595498,8.6550,8.5900,8.7200,0.0919,0.1300,0.1300,0.1300,0.0000,2
41400.0,42300.0,11:30,-429206409,8.8200,8.6700,8.9700,0.2121,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-450227283#1,9.3750,9.1600,9.5900,0.3041,0.3550,0.3500,0.3600,0.0071,2
41400.0,42300.0,11:30,-451081200,13.8700,13.8700,13.8700,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,-452105746#0,9.6750,8.6100,10.7400,1.5061,0.1150,0.1000,0.1300,0.0212,2
41400.0,42300.0,11:30,-452105746#1,9.6700,8.6100,10.7300,1.4991,0.1150,0.1000,0.1300,0.0212,2
41400.0,42300.0,11:30,-456194040#2,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
41400.0,42300.0,11:30,-456194040#3,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
41400.0,42300.0,11:30,-661903030,8.7350,8.7100,8.7600,0.0354,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-661903031#3,11.1100,11.1100,11.1100,0.0000,0.2000,0.2000,0.2000,0.0000,2
41400.0,42300.0,11:30,-661903031#5,11.1100,11.1100,11.1100,0.0000,0.2000,0.2000,0.2000,0.0000,2
41400.0,42300.0,11:30,-661903031#6,11.1100,11.1100,11.1100,0.0000,0.2000,0.2000,0.2000,0.0000,2
41400.0,42300.0,11:30,-661903031#9,11.1100,11.1100,11.1100,0.0000,0.2000,0.2000,0.2000,0.0000,2
41400.0,42300.0,11:30,-673497909,8.1500,8.1000,8.2000,0.0707,0.2700,0.2700,0.2700,0.0000,2
41400.0,42300.0,11:30,-673497910#0,8.1550,8.1100,8.2000,0.0636,0.2700,0.2700,0.2700,0.0000,2
41400.0,42300.0,11:30,-68756016#1,8.8400,8.5600,9.1200,0.3960,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-68756016#2,8.8450,8.5700,9.1200,0.3889,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-68756016#3,8.8400,8.5600,9.1200,0.3960,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-71181686#0,8.8150,8.6800,8.9500,0.1909,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-71181686#1,8.8950,8.7000,9.0900,0.2758,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-71181686#2,8.8950,8.7000,9.0900,0.2758,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-71181686#3,8.8150,8.6800,8.9500,0.1909,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-71181686#4,8.8150,8.6900,8.9400,0.1768,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-71181686#5,8.8100,8.6800,8.9400,0.1838,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-723584180#0,8.7850,8.5900,8.9800,0.2758,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,-723584180#2,8.1000,8.0100,8.1900,0.1273,0.4150,0.4100,0.4200,0.0071,2
41400.0,42300.0,11:30,-750809955#0,8.7600,8.1900,9.3300,0.8061,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,-79633771#1,8.9350,8.7200,9.1500,0.3041,0.3700,0.3600,0.3800,0.0141,2
41400.0,42300.0,11:30,-79633771#2,8.9400,8.7300,9.1500,0.2970,0.3700,0.3600,0.3800,0.0141,2
41400.0,42300.0,11:30,-887871736#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,-887871736#1,13.8700,13.8700,13.8700,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,-926028935#1,8.7350,8.7000,8.7700,0.0495,0.2550,0.2500,0.2600,0.0071,2
41400.0,42300.0,11:30,-94506480#2,11.1100,11.1100,11.1100,0.0000,0.2000,0.2000,0.2000,0.0000,2
41400.0,42300.0,11:30,-990834100,8.7650,8.2300,9.3000,0.7566,0.2550,0.2400,0.2700,0.0212,2
41400.0,42300.0,11:30,1025366406,8.8850,8.8700,8.9000,0.0212,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1026085894#0,8.7850,8.5900,8.9800,0.2758,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1026085894#1,8.7850,8.5900,8.9800,0.2758,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1026085894#2,8.7800,8.5800,8.9800,0.2828,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,104288999,8.9600,8.7200,9.2000,0.3394,0.4950,0.4800,0.5100,0.0212,2
41400.0,42300.0,11:30,1053066061#1,7.5250,6.8100,8.2400,1.0112,0.1450,0.1300,0.1600,0.0212,2
41400.0,42300.0,11:30,1053066062,7.5250,6.8100,8.2400,1.0112,0.1450,0.1300,0.1600,0.0212,2
41400.0,42300.0,11:30,1053066068#2,7.5300,6.8100,8.2500,1.0182,0.1450,0.1300,0.1600,0.0212,2
41400.0,42300.0,11:30,1053066068#4,7.5150,6.8300,8.2000,0.9687,0.1500,0.1400,0.1600,0.0141,2
41400.0,42300.0,11:30,1053979184#1,13.9000,13.9000,13.9000,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,1053979388#0,8.7850,8.5900,8.9800,0.2758,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1053979388#2,8.7800,8.5800,8.9800,0.2828,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1054418205,8.6600,8.6100,8.7100,0.0707,0.7700,0.7700,0.7700,0.0000,2
41400.0,42300.0,11:30,1058344629,13.1800,12.8800,13.4800,0.4243,0.0850,0.0800,0.0900,0.0071,2
41400.0,42300.0,11:30,1058647170,9.1600,8.9800,9.3400,0.2546,0.6050,0.5900,0.6200,0.0212,2
41400.0,42300.0,11:30,1058647171#0,8.8950,8.8800,8.9100,0.0212,0.7500,0.7500,0.7500,0.0000,2
41400.0,42300.0,11:30,1058647171#1,8.6550,8.5900,8.7200,0.0919,0.1300,0.1300,0.1300,0.0000,2
41400.0,42300.0,11:30,11018592,9.7950,8.9100,10.6800,1.2516,0.2300,0.2100,0.2500,0.0283,2
41400.0,42300.0,11:30,11022533#0,8.6600,8.6100,8.7100,0.0707,0.7650,0.7600,0.7700,0.0071,2
41400.0,42300.0,11:30,11022533#1,8.6600,8.6100,8.7100,0.0707,0.7700,0.7700,0.7700,0.0000,2
41400.0,42300.0,11:30,1112393351,12.8500,12.3400,13.3600,0.7212,0.1750,0.1700,0.1800,0.0071,2
41400.0,42300.0,11:30,1117683359#0,9.6700,8.6100,10.7300,1.4991,0.1150,0.1000,0.1300,0.0212,2
41400.0,42300.0,11:30,1125715810,12.8550,12.3400,13.3700,0.7283,0.1750,0.1700,0.1800,0.0071,2
41400.0,42300.0,11:30,1149713177#0,8.3850,7.7400,9.0300,0.9122,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,1149713177#1,8.3800,7.7400,9.0200,0.9051,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,1177239772#0,13.7750,13.6600,13.8900,0.1626,0.3250,0.3200,0.3300,0.0071,2
41400.0,42300.0,11:30,1182960349#0,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
41400.0,42300.0,11:30,1220287665,12.8550,12.3400,13.3700,0.7283,0.1750,0.1700,0.1800,0.0071,2
41400.0,42300.0,11:30,1267943350#0,8.5700,8.2300,8.9100,0.4808,0.2600,0.2500,0.2700,0.0141,2
41400.0,42300.0,11:30,1267943350#1,8.6100,8.3300,8.8900,0.3960,0.2600,0.2500,0.2700,0.0141,2
41400.0,42300.0,11:30,1267943350#2,8.5700,8.2300,8.9100,0.4808,0.2600,0.2500,0.2700,0.0141,2
41400.0,42300.0,11:30,1301164218#0,8.6550,8.5900,8.7200,0.0919,0.1300,0.1300,0.1300,0.0000,2
41400.0,42300.0,11:30,1301164218#1,8.6550,8.5900,8.7200,0.0919,0.1300,0.1300,0.1300,0.0000,2
41400.0,42300.0,11:30,1301164219,8.6550,8.5900,8.7200,0.0919,0.1300,0.1300,0.1300,0.0000,2
41400.0,42300.0,11:30,1301164220#0,12.9850,12.8900,13.0800,0.1344,0.0850,0.0800,0.0900,0.0071,2
41400.0,42300.0,11:30,1301164220#2,12.9750,12.8800,13.0700,0.1344,0.0900,0.0900,0.0900,0.0000,2
41400.0,42300.0,11:30,1301164221,12.9150,12.5000,13.3300,0.5869,0.0850,0.0800,0.0900,0.0071,2
41400.0,42300.0,11:30,1305563481#0,9.1900,8.8400,9.5400,0.4950,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1315301899#0,12.0550,11.9300,12.1800,0.1768,0.1850,0.1800,0.1900,0.0071,2
41400.0,42300.0,11:30,1315301901,9.6750,8.6100,10.7400,1.5061,0.1150,0.1000,0.1300,0.0212,2
41400.0,42300.0,11:30,134063971,8.6600,8.6100,8.7100,0.0707,0.7700,0.7700,0.7700,0.0000,2
41400.0,42300.0,11:30,134063977#0,15.1500,15.1500,15.1500,0.0000,0.1500,0.1500,0.1500,0.0000,2
41400.0,42300.0,11:30,134063977#2,15.1500,15.1500,15.1500,0.0000,0.1500,0.1500,0.1500,0.0000,2
41400.0,42300.0,11:30,134411713#0,8.5100,7.9700,9.0500,0.7637,0.5250,0.4900,0.5600,0.0495,2
41400.0,42300.0,11:30,134411713#2,8.9600,8.5800,9.3400,0.5374,0.5550,0.5200,0.5900,0.0495,2
41400.0,42300.0,11:30,1361717374#2,8.6550,8.6000,8.7100,0.0778,0.7700,0.7700,0.7700,0.0000,2
41400.0,42300.0,11:30,1364018960,12.8400,12.2400,13.4400,0.8485,0.1750,0.1700,0.1800,0.0071,2
41400.0,42300.0,11:30,13715475#1,9.6750,8.6100,10.7400,1.5061,0.1150,0.1000,0.1300,0.0212,2
41400.0,42300.0,11:30,137355170,8.8400,8.5600,9.1200,0.3960,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1386297678#0,11.2850,10.2200,12.3500,1.5061,0.1000,0.0900,0.1100,0.0141,2
41400.0,42300.0,11:30,1386311796#1,12.8650,11.8400,13.8900,1.4496,0.0850,0.0800,0.0900,0.0071,2
41400.0,42300.0,11:30,14135257#0,12.8550,12.3400,13.3700,0.7283,0.1750,0.1700,0.1800,0.0071,2
41400.0,42300.0,11:30,14135257#1,12.8550,12.3400,13.3700,0.7283,0.1750,0.1700,0.1800,0.0071,2
41400.0,42300.0,11:30,14135257#2,12.8550,12.3400,13.3700,0.7283,0.1750,0.1700,0.1800,0.0071,2
41400.0,42300.0,11:30,14135257#3,12.8550,12.3400,13.3700,0.7283,0.1750,0.1700,0.1800,0.0071,2
41400.0,42300.0,11:30,1424789401#0,8.3800,7.7400,9.0200,0.9051,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,1424789401#1,8.3850,7.7400,9.0300,0.9122,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,1424789402,8.3900,7.6900,9.0900,0.9899,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,1424789403#0,8.7800,8.5800,8.9800,0.2828,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1424789403#1,8.7800,8.5800,8.9800,0.2828,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,1424789406#0,13.5850,13.2800,13.8900,0.4313,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,14306575,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
41400.0,42300.0,11:30,146605605#0,8.8150,8.6900,8.9400,0.1768,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,146605605#2,8.8100,8.6800,8.9400,0.1838,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,161182809,9.1600,8.9700,9.3500,0.2687,0.6050,0.5900,0.6200,0.0212,2
41400.0,42300.0,11:30,172336694,9.7300,9.7100,9.7500,0.0283,0.1100,0.1100,0.1100,0.0000,2
41400.0,42300.0,11:30,193230709#0,8.8950,8.7000,9.0900,0.2758,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,193230709#1,8.9900,8.7500,9.2300,0.3394,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,230820329#0,9.1900,8.8400,9.5400,0.4950,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,230820329#1,9.1900,8.8400,9.5400,0.4950,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,230820329#2,9.1900,8.8400,9.5400,0.4950,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,230834256#0,8.7600,8.1900,9.3300,0.8061,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,230834256#1,8.7600,8.1900,9.3300,0.8061,0.1300,0.1200,0.1400,0.0141,2
41400.0,42300.0,11:30,236455763#1,8.7800,8.7800,8.7800,0.0000,0.5100,0.5100,0.5100,0.0000,2
41400.0,42300.0,11:30,2534525#0,8.2200,7.5500,8.8900,0.9475,0.2700,0.2500,0.2900,0.0283,2
41400.0,42300.0,11:30,2534525#1,8.0950,7.4400,8.7500,0.9263,0.2750,0.2500,0.3000,0.0354,2
41400.0,42300.0,11:30,2534525#2,7.6150,6.9000,8.3300,1.0112,0.1450,0.1300,0.1600,0.0212,2
41400.0,42300.0,11:30,2534525#3,7.5250,6.8100,8.2400,1.0112,0.1450,0.1300,0.1600,0.0212,2
41400.0,42300.0,11:30,2535038#0,14.7100,14.7100,14.7100,0.0000,0.2300,0.2300,0.2300,0.0000,2
41400.0,42300.0,11:30,2535038#1,14.7100,14.7100,14.7100,0.0000,0.2300,0.2300,0.2300,0.0000,2
41400.0,42300.0,11:30,2535038#2,14.7100,14.7100,14.7100,0.0000,0.2300,0.2300,0.2300,0.0000,2
41400.0,42300.0,11:30,2535038#4,15.1600,15.1600,15.1600,0.0000,0.1500,0.1500,0.1500,0.0000,2
41400.0,42300.0,11:30,2535039#0,8.9400,8.7300,9.1500,0.2970,0.3700,0.3600,0.3800,0.0141,2
41400.0,42300.0,11:30,2535115#0,8.5700,8.2300,8.9100,0.4808,0.2600,0.2500,0.2700,0.0141,2
41400.0,42300.0,11:30,2535350#1,8.0950,7.6700,8.5200,0.6010,0.2750,0.2600,0.2900,0.0212,2
41400.0,42300.0,11:30,2535350#2,8.1350,7.7200,8.5500,0.5869,0.2750,0.2600,0.2900,0.0212,2
41400.0,42300.0,11:30,2535381#0,8.8150,8.6800,8.9500,0.1909,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,2535382#0,7.5250,6.8100,8.2400,1.0112,0.1450,0.1300,0.1600,0.0212,2
41400.0,42300.0,11:30,2535383#1,13.6400,13.6400,13.6400,0.0000,0.2400,0.2400,0.2400,0.0000,2
41400.0,42300.0,11:30,2535383#2,13.5200,13.5200,13.5200,0.0000,0.2500,0.2500,0.2500,0.0000,2
41400.0,42300.0,11:30,2535383#4,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
41400.0,42300.0,11:30,2535383#5,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
41400.0,42300.0,11:30,2535384#0,8.8900,8.8500,8.9300,0.0566,0.3750,0.3700,0.3800,0.0071,2
41400.0,42300.0,11:30,2541944#2,8.8200,8.6900,8.9500,0.1838,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,2541944#3,8.8150,8.6800,8.9500,0.1909,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,2541944#5,8.8150,8.6900,8.9400,0.1768,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,2541944#6,8.8150,8.6900,8.9400,0.1768,0.1250,0.1200,0.1300,0.0071,2
41400.0,42300.0,11:30,2541944#7,8.8100,8.6800,8.9400,0.1838,0.1250,0.1200,0.1300,0.0071,2
